tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,target,features
tt23328642,movie,Christmas with the Carters,Christmas with the Carters,0,2022,\N,97.0,Comedy,4.9,50,0,"[50.0,0.0,2022.0,97.0]"
tt23329940,movie,A Festa de Léo,A Festa de Léo,0,2023,\N,85.0,Drama,6.5,51,0,"[51.0,0.0,2023.0,85.0]"
tt23364730,movie,The Most Feared Skin,La Piel Más Temida,0,2023,\N,121.0,Drama,6.4,85,0,"[85.0,0.0,2023.0,121.0]"
tt23469318,tvMovie,Meine Freundin Volker,Meine Freundin Volker,0,2022,\N,88.0,Drama,5.0,81,0,"[81.0,0.0,2022.0,88.0]"
tt23498788,tvMovie,Schrille Nacht,Schrille Nacht,0,2022,\N,89.0,Comedy,5.5,86,0,"[86.0,0.0,2022.0,89.0]"
tt23550198,movie,The Levys of Monticello,The Levys of Monticello,0,2022,\N,70.0,Documentary,8.2,78,1,"[78.0,0.0,2022.0,70.0]"
tt23622786,movie,Black Kisses,Besos negros,0,2022,\N,70.0,Drama,5.4,53,0,"[53.0,0.0,2022.0,70.0]"
tt23629716,tvMovie,"Caméra Café, 20 ans déjà","Caméra Café, 20 ans déjà",0,2022,\N,92.27826086956522,Comedy,6.5,65,0,"[65.0,0.0,2022.0,92.27826086956522]"
tt23638356,movie,Den siste filmen,Den siste filmen,0,2023,\N,83.0,Documentary,8.0,80,1,"[80.0,0.0,2023.0,83.0]"
tt23643170,movie,Lakka Jawan,Lakka Jawan,0,2022,\N,92.27826086956522,Comedy,8.8,65,1,"[65.0,0.0,2022.0,92.27826086956522]"
tt23651816,movie,Kamla,Kamla,0,2022,\N,97.0,Drama,6.0,89,0,"[89.0,0.0,2022.0,97.0]"
tt23657006,tvMovie,Tous Inconnus,Tous Inconnus,0,2022,\N,113.0,Comedy,2.8,80,0,"[80.0,0.0,2022.0,113.0]"
tt23673826,movie,Purna Purushottam Shree Swaminarayan Bhagwan,Purna Purushottam Shree Swaminarayan Bhagwan,0,2022,\N,92.27826086956522,Drama,8.3,52,1,"[52.0,0.0,2022.0,92.27826086956522]"
tt23713066,movie,Zhanna,Zhanna,0,2022,\N,102.0,Drama,6.9,67,0,"[67.0,0.0,2022.0,102.0]"
tt23722852,movie,Calum Storrie: Drawing Etc,Calum Storrie: Drawing Etc,0,2023,\N,60.0,Documentary,8.2,56,1,"[56.0,0.0,2023.0,60.0]"
tt23742158,movie,Addio al nubilato 2,Addio al nubilato 2,0,2023,\N,110.0,Comedy,5.0,64,0,"[64.0,0.0,2023.0,110.0]"
tt23767768,movie,"I Love You, Beksman","Mahal kita, beksman",0,2022,\N,106.0,Comedy,6.0,84,0,"[84.0,0.0,2022.0,106.0]"
tt23770332,movie,Ke Ghar Ke Dera,Ke Ghar Ke Dera,0,2022,\N,92.27826086956522,Comedy,6.3,50,0,"[50.0,0.0,2022.0,92.27826086956522]"
tt23770926,movie,A Camisa Mais Pesada do Mundo,A Camisa Mais Pesada do Mundo,0,2022,\N,92.27826086956522,Documentary,7.2,53,0,"[53.0,0.0,2022.0,92.27826086956522]"
tt23771510,movie,"My Father, Myself","My Father, Myself",0,2022,\N,103.0,Drama,4.4,84,0,"[84.0,0.0,2022.0,103.0]"
tt23781384,movie,By Heart,Par coeurs,0,2022,\N,76.0,Documentary,5.2,61,0,"[61.0,0.0,2022.0,76.0]"
tt23788650,movie,Bancoco,Bancoco,0,2023,\N,64.0,Documentary,9.1,54,1,"[54.0,0.0,2023.0,64.0]"
tt23835946,movie,Once Upon a Time in Italy,Once Upon a Time in Italy,0,2022,\N,102.0,Documentary,8.7,69,1,"[69.0,0.0,2022.0,102.0]"
tt23852116,movie,Burt Reynolds: The Last Interview,Burt Reynolds: The Last Interview,0,2023,\N,99.0,Documentary,8.4,52,1,"[52.0,0.0,2023.0,99.0]"
tt23861504,movie,Notre Dame de Moncton,Notre Dame de Moncton,0,2022,\N,92.0,Drama,6.6,63,0,"[63.0,0.0,2022.0,92.0]"
tt23872008,movie,The Confession Musical,The Confession Musical,0,2023,\N,185.0,Drama,6.0,90,0,"[90.0,0.0,2023.0,185.0]"
tt23901106,movie,Momma Said Come Home for Christmas,Momma Said Come Home for Christmas,0,2023,\N,92.27826086956522,Comedy,4.9,85,0,"[85.0,0.0,2023.0,92.27826086956522]"
tt23927510,movie,Vidura B.R. - Monsoon Season,Vidura B.R. - Monsoon Season,0,2022,\N,54.0,Comedy,8.8,59,1,"[59.0,0.0,2022.0,54.0]"
tt24019984,movie,He Played Me 2,He Played Me 2,0,2022,\N,115.0,Drama,6.2,82,0,"[82.0,0.0,2022.0,115.0]"
tt24082622,movie,Milisuthando,Milisuthando,0,2023,\N,128.0,Documentary,7.4,59,0,"[59.0,0.0,2023.0,128.0]"
tt24132248,movie,To Live and Die and Live,To Live and Die and Live,0,2023,\N,105.0,Drama,6.2,80,0,"[80.0,0.0,2023.0,105.0]"
tt24132824,movie,Shot in the Arm,Shot in the Arm,0,2023,\N,89.0,Documentary,7.4,78,0,"[78.0,0.0,2023.0,89.0]"
tt24133094,movie,Phoenix. Har/Jar,Phoenix. Har/Jar,0,2022,\N,92.27826086956522,Documentary,8.1,52,1,"[52.0,0.0,2022.0,92.27826086956522]"
tt24247720,movie,Sin Recuerdos,Sin Recuerdos,0,2023,\N,80.0,Drama,6.4,54,0,"[54.0,0.0,2023.0,80.0]"
tt24327980,movie,Jingle Bell Ranch,Jingle Bell Ranch,0,2023,\N,92.27826086956522,Comedy,4.1,55,0,"[55.0,0.0,2023.0,92.27826086956522]"
tt24330660,movie,Scamsgiving,Scamsgiving,0,2023,\N,119.0,Drama,5.8,90,0,"[90.0,0.0,2023.0,119.0]"
tt24330928,movie,Le grand cirque,Le grand cirque,0,2023,\N,85.0,Comedy,6.1,59,0,"[59.0,0.0,2023.0,85.0]"
tt24355094,movie,Stams,Stams,0,2023,\N,97.0,Documentary,6.5,55,0,"[55.0,0.0,2023.0,97.0]"
tt24514130,movie,Omission,Omission,0,2023,\N,70.0,Drama,7.5,63,0,"[63.0,0.0,2023.0,70.0]"
tt24516532,movie,Before the Night,Beriya sevê,0,2022,\N,60.0,Drama,5.3,82,0,"[82.0,0.0,2022.0,60.0]"
tt24518066,movie,ROBLOX_OOF.mp3,ROBLOX_OOF.mp3,0,2022,\N,118.0,Documentary,9.2,74,1,"[74.0,0.0,2022.0,118.0]"
tt24577296,movie,The Cemetery of Cinema,Au cimetière de la pellicule,0,2023,\N,93.0,Documentary,7.2,80,0,"[80.0,0.0,2023.0,93.0]"
tt24577578,movie,Transfariana,Transfariana,0,2023,\N,153.0,Documentary,6.8,58,0,"[58.0,0.0,2023.0,153.0]"
tt24578916,movie,Buying Her,Buying Her,0,2022,\N,61.0,Documentary,9.1,70,1,"[70.0,0.0,2022.0,61.0]"
tt24581148,movie,Ölümüne Ask,Ölümüne Ask,0,2023,\N,92.27826086956522,Comedy,3.8,65,0,"[65.0,0.0,2023.0,92.27826086956522]"
tt24637896,tvMovie,Searching for Planet 9,À la recherche de planète 9,0,2022,\N,55.0,Documentary,6.8,68,0,"[68.0,0.0,2022.0,55.0]"
tt24752700,tvMovie,Litvinenko - The Mayfair Poisoning,Litvinenko - The Mayfair Poisoning,0,2022,\N,47.0,Documentary,5.8,81,0,"[81.0,0.0,2022.0,47.0]"
tt24768824,movie,The Fourth Man,The Fourth Man,0,2022,\N,92.27826086956522,Comedy,3.3,58,0,"[58.0,0.0,2022.0,92.27826086956522]"
tt24771126,movie,Mitt livs hotell,Mitt livs hotell,0,2022,\N,48.0,Documentary,6.5,52,0,"[52.0,0.0,2022.0,48.0]"
tt24803464,tvMovie,Deadly Secrets,Deadly Secrets,0,2022,\N,92.27826086956522,Drama,7.4,52,0,"[52.0,0.0,2022.0,92.27826086956522]"
tt24852948,movie,Musandi,Musandi,0,2023,\N,123.0,Drama,8.6,52,1,"[52.0,0.0,2023.0,123.0]"
tt24860266,movie,A Verry Merry Hood Christmas,A Verry Merry Hood Christmas,0,2022,\N,92.27826086956522,Comedy,7.1,63,0,"[63.0,0.0,2022.0,92.27826086956522]"
tt2490578,movie,The Ants & the Grasshopper,The Ants & the Grasshopper,0,2021,\N,74.0,Documentary,7.0,56,0,"[56.0,0.0,2021.0,74.0]"
tt25031366,movie,Branded & Brainwashed: Inside Nxivm,Branded & Brainwashed: Inside Nxivm,0,2023,\N,85.0,Documentary,6.7,66,0,"[66.0,0.0,2023.0,85.0]"
tt25050370,movie,The Middle: Cascadia Guides,The Middle: Cascadia Guides,0,2022,\N,92.27826086956522,Documentary,5.9,58,0,"[58.0,0.0,2022.0,92.27826086956522]"
tt25052606,movie,Duet,Duet,0,2022,\N,72.0,Documentary,6.8,87,0,"[87.0,0.0,2022.0,72.0]"
tt25053772,movie,The Feature,The Feature,0,2022,\N,97.0,Comedy,8.4,77,1,"[77.0,0.0,2022.0,97.0]"
tt25376072,movie,Günesi Beklerken Simitçi,Günesi Beklerken Simitçi,0,2023,\N,96.0,Drama,5.5,68,0,"[68.0,0.0,2023.0,96.0]"
tt25399162,movie,Social Mandiya,Social Mandiya,0,2021,\N,100.0,Comedy,8.9,82,1,"[82.0,0.0,2021.0,100.0]"
tt25433412,movie,Iza kamere,Iza kamere,0,2023,\N,101.0,Comedy,6.7,65,0,"[65.0,0.0,2023.0,101.0]"
tt25435060,movie,Downfall,Reiraku,0,2023,\N,128.0,Drama,6.3,82,0,"[82.0,0.0,2023.0,128.0]"
tt2551628,movie,Sweetheart Deal,Sweetheart Deal,0,2022,\N,99.0,Documentary,8.9,59,1,"[59.0,0.0,2022.0,99.0]"
tt25624784,tvMovie,Kajoler Dinratri,Kajoler Dinratri,0,2023,\N,67.0,Drama,8.1,61,1,"[61.0,0.0,2023.0,67.0]"
tt25809450,movie,Kami wa Mikaeri wo Motomeru,Kami wa Mikaeri wo Motomeru,0,2022,\N,105.0,Drama,6.8,69,0,"[69.0,0.0,2022.0,105.0]"
tt25814674,movie,Taking Out the Neighbours,Taking Out the Neighbours,0,2023,\N,55.0,Comedy,4.4,68,0,"[68.0,0.0,2023.0,55.0]"
tt25875858,movie,Layar,Layar,0,2023,\N,70.0,Drama,8.7,59,1,"[59.0,0.0,2023.0,70.0]"
tt25929428,movie,Dosarul 631,Dosarul 631,0,2022,\N,92.27826086956522,Drama,6.3,63,0,"[63.0,0.0,2022.0,92.27826086956522]"
tt25982108,movie,"Greybeard: The Man, the Myth, the Mississippi","Greybeard: The Man, the Myth, the Mississippi",0,2023,\N,90.0,Documentary,8.2,51,1,"[51.0,0.0,2023.0,90.0]"
tt25993150,movie,The Final War: The 100 Year Plot to Defeat America,The Final War: The 100 Year Plot to Defeat America,0,2022,\N,156.0,Documentary,7.8,61,1,"[61.0,0.0,2022.0,156.0]"
tt26006524,movie,Mississippi River Styx,Mississippi River Styx,0,2023,\N,85.0,Documentary,7.4,61,0,"[61.0,0.0,2023.0,85.0]"
tt26083046,movie,Wicked Games: Rimini Sparta,Böse Spiele - Rimini Sparta,0,2023,\N,205.0,Drama,7.3,69,0,"[69.0,0.0,2023.0,205.0]"
tt26084078,movie,The Arc of Oblivion,The Arc of Oblivion,0,2023,\N,105.0,Documentary,7.4,60,0,"[60.0,0.0,2023.0,105.0]"
tt26186408,movie,Nuclear Nomads,Nomades du nucléaire,0,2023,\N,73.0,Documentary,6.5,63,0,"[63.0,0.0,2023.0,73.0]"
tt26229700,movie,Planet Soil,Onder het maaiveld,0,2023,\N,83.0,Documentary,7.4,73,0,"[73.0,0.0,2023.0,83.0]"
tt26242410,movie,Hypermoon,Hypermoon,0,2023,\N,78.0,Documentary,6.5,61,0,"[61.0,0.0,2023.0,78.0]"
tt26250432,movie,Which Colour?,Kayo kayo colour?,0,2023,\N,96.0,Drama,7.5,70,0,"[70.0,0.0,2023.0,96.0]"
tt26250484,movie,In Ukraine,In Ukraine,0,2023,\N,83.0,Documentary,5.7,57,0,"[57.0,0.0,2023.0,83.0]"
tt26255954,movie,Europa,Europa,0,2023,\N,97.0,Drama,6.8,87,0,"[87.0,0.0,2023.0,97.0]"
tt26256598,movie,Forms of Forgetting,Unutma Biçimleri,0,2023,\N,70.0,Drama,6.5,86,0,"[86.0,0.0,2023.0,70.0]"
tt26340586,movie,Virgilio.,Virgilio.,0,2022,\N,88.0,Documentary,6.9,55,0,"[55.0,0.0,2022.0,88.0]"
tt26340918,movie,When You Look Beneath the Skin,When You Look Beneath the Skin,0,2023,\N,93.0,Drama,8.2,67,1,"[67.0,0.0,2023.0,93.0]"
tt26343137,movie,Cidade Rabat,Cidade Rabat,0,2023,\N,101.0,Drama,5.8,89,0,"[89.0,0.0,2023.0,101.0]"
tt26345202,movie,Rachel's Farm,Rachel's Farm,0,2023,\N,84.0,Documentary,8.1,87,1,"[87.0,0.0,2023.0,84.0]"
tt26345505,movie,The Spectre of Boko Haram,Le spectre de Boko Haram,0,2023,\N,80.0,Documentary,6.6,50,0,"[50.0,0.0,2023.0,80.0]"
tt26345827,movie,My Little Nighttime Secret,Odin malenkiy nochnoy sekret,0,2023,\N,90.0,Drama,8.1,66,1,"[66.0,0.0,2023.0,90.0]"
tt26347460,movie,A Golden Life,Or de vie,0,2023,\N,85.0,Documentary,7.0,57,0,"[57.0,0.0,2023.0,85.0]"
tt26349484,movie,Justice,Justice,0,2023,\N,85.0,Documentary,6.0,50,0,"[50.0,0.0,2023.0,85.0]"
tt26422310,movie,Fenomen,Fenomen,0,2023,\N,95.0,Documentary,6.9,80,0,"[80.0,0.0,2023.0,95.0]"
tt26425929,movie,Hadi Hayirlisi: Istakoz'un Haritasi,Hadi Hayirlisi: Istakoz'un Haritasi,0,2023,\N,90.0,Comedy,6.3,67,0,"[67.0,0.0,2023.0,90.0]"
tt26437775,movie,Dark Blue Night,Dark Blue Night,0,2021,\N,92.27826086956522,Drama,7.8,82,1,"[82.0,0.0,2021.0,92.27826086956522]"
tt26441515,movie,The Cage Is Looking for a Bird,Kletka ishet ptitsu,0,2023,\N,87.0,Drama,6.3,82,0,"[82.0,0.0,2023.0,87.0]"
tt26441800,movie,Absence,Xue yun,0,2023,\N,100.0,Drama,6.4,73,0,"[73.0,0.0,2023.0,100.0]"
tt26442984,tvMovie,Sa Majesté les mousses,Sa Majesté les mousses,0,2023,\N,53.0,Documentary,7.4,72,0,"[72.0,0.0,2023.0,53.0]"
tt26443638,movie,The Winner Takes It All,The Winner Takes It All,0,2023,\N,78.0,Comedy,5.0,53,0,"[53.0,0.0,2023.0,78.0]"
tt26448963,movie,My Worst Enemy,Mon pire ennemi,0,2023,\N,82.0,Documentary,6.8,54,0,"[54.0,0.0,2023.0,82.0]"
tt26458929,movie,Familia Nacional,Familia Nacional,0,2023,\N,103.0,Comedy,5.4,62,0,"[62.0,0.0,2023.0,103.0]"
tt26470250,movie,Where Is the Lie?,Where Is the Lie?,0,2023,\N,89.0,Drama,5.3,73,0,"[73.0,0.0,2023.0,89.0]"
tt26491924,movie,Trials to Triumph: The Documentary,Trials to Triumph: The Documentary,0,2023,\N,92.27826086956522,Documentary,8.2,69,1,"[69.0,0.0,2023.0,92.27826086956522]"
tt26494215,movie,The Case Is Open,The Case Is Open,0,2023,\N,90.0,Drama,4.0,82,0,"[82.0,0.0,2023.0,90.0]"
tt26545284,movie,Love You Bye,Puss hej då,0,2023,\N,74.0,Documentary,6.2,51,0,"[51.0,0.0,2023.0,74.0]"
tt26591046,movie,44 Hours,44 Hours,0,2022,\N,83.0,Documentary,7.2,57,0,"[57.0,0.0,2022.0,83.0]"
tt26591137,movie,Sister & Sister,Las hijas,0,2023,\N,80.0,Drama,6.6,78,0,"[78.0,0.0,2023.0,80.0]"
tt26612579,movie,Manifesto,Manifesto,0,2022,\N,68.0,Documentary,7.5,64,0,"[64.0,0.0,2022.0,68.0]"
tt26624830,tvMovie,Love You to Death: The Jodi Arias Story,Love You to Death: The Jodi Arias Story,0,2023,\N,85.0,Documentary,6.3,63,0,"[63.0,0.0,2023.0,85.0]"
tt26657611,movie,Nicarágua: Liberdade Exilada,Nicarágua: Liberdade Exilada,0,2023,\N,92.27826086956522,Documentary,8.6,88,1,"[88.0,0.0,2023.0,92.27826086956522]"
tt26658567,tvMovie,Favorite Son Christmas,Favorite Son Christmas,0,2023,\N,92.27826086956522,Drama,8.0,69,1,"[69.0,0.0,2023.0,92.27826086956522]"
tt26658677,movie,Steve Jobless,Steve Jobless,0,2023,\N,117.0,Comedy,6.0,50,0,"[50.0,0.0,2023.0,117.0]"
tt26660134,movie,Who We Become,Who We Become,0,2023,\N,72.0,Documentary,6.4,59,0,"[59.0,0.0,2023.0,72.0]"
tt26687230,movie,Suspicious Minds,Suspicious Minds,0,2023,\N,88.0,Drama,6.9,90,0,"[90.0,0.0,2023.0,88.0]"
tt26698806,movie,Behind the Veil,Behind the Veil,0,2023,\N,92.27826086956522,Drama,5.2,50,0,"[50.0,0.0,2023.0,92.27826086956522]"
tt26734116,movie,Dados,Dados,0,2023,\N,102.0,Comedy,7.6,55,1,"[55.0,0.0,2023.0,102.0]"
tt26742972,movie,Kenyatta: Do Not Wait Your Turn,Kenyatta: Do Not Wait Your Turn,0,2023,\N,92.0,Documentary,9.4,54,1,"[54.0,0.0,2023.0,92.0]"
tt26745680,movie,Motherland,Motherland,0,2023,\N,92.0,Documentary,7.5,90,0,"[90.0,0.0,2023.0,92.0]"
tt26754808,movie,Baap Manus,Baap Manus,0,2023,\N,105.0,Drama,8.1,72,1,"[72.0,0.0,2023.0,105.0]"
tt26756883,movie,Adieu sauvage,Adieu sauvage,0,2023,\N,90.0,Documentary,7.8,50,1,"[50.0,0.0,2023.0,90.0]"
tt26770530,movie,The Couch: Black Girl Erupted,Black Girl Erupted,0,2023,\N,92.27826086956522,Drama,6.4,62,0,"[62.0,0.0,2023.0,92.27826086956522]"
tt26776046,movie,Coração de Neon,Coração de Neon,0,2023,\N,100.0,Drama,7.2,84,0,"[84.0,0.0,2023.0,100.0]"
tt26786982,movie,Chico Forever,Chico para Sempre,0,2022,\N,123.0,Documentary,8.6,72,1,"[72.0,0.0,2022.0,123.0]"
tt26812510,movie,El caso Monroy,El caso Monroy,0,2022,\N,95.0,Drama,7.0,66,0,"[66.0,0.0,2022.0,95.0]"
tt26812530,movie,Diógenes,Diógenes,0,2023,\N,80.0,Drama,6.2,55,0,"[55.0,0.0,2023.0,80.0]"
tt26895530,movie,Abort,Abort,0,2023,\N,59.0,Drama,5.1,52,0,"[52.0,0.0,2023.0,59.0]"
tt26898676,movie,Archier Gallery,Archier Gallery,0,2023,\N,92.27826086956522,Drama,7.0,53,0,"[53.0,0.0,2023.0,92.27826086956522]"
tt26903032,movie,Dall'alto di una fredda torre,Dall'alto di una fredda torre,0,2023,\N,90.0,Drama,5.8,70,0,"[70.0,0.0,2023.0,90.0]"
tt26934079,tvMovie,Queen of Cocaine,Queen of Cocaine,0,2023,\N,84.0,Documentary,6.2,51,0,"[51.0,0.0,2023.0,84.0]"
tt27047366,movie,The Wall Street Boy,Kipkemboi,0,2023,\N,90.0,Drama,7.9,51,1,"[51.0,0.0,2023.0,90.0]"
tt27047377,movie,Love Beat the Hell Out of Me,Love Beat the Hell Out of Me,0,2023,\N,76.0,Drama,5.5,72,0,"[72.0,0.0,2023.0,76.0]"
tt27052939,tvMovie,Pegasus: A Spy in Your Pocket,"Pegasus, un espion dans votre poche",0,2023,\N,93.0,Documentary,7.3,68,0,"[68.0,0.0,2023.0,93.0]"
tt27078515,movie,Upuan,Upuan,0,2023,\N,127.0,Drama,4.6,87,0,"[87.0,0.0,2023.0,127.0]"
tt27116369,movie,Sardara and Sons,Sardara and Sons,0,2023,\N,101.0,Drama,6.3,51,0,"[51.0,0.0,2023.0,101.0]"
tt27118262,movie,The Way of Generations,The Way of Generations,0,2023,\N,87.0,Drama,6.8,51,0,"[51.0,0.0,2023.0,87.0]"
tt27118364,movie,Revealed: Trafficked,Revealed: Trafficked,0,2023,\N,92.27826086956522,Documentary,5.6,67,0,"[67.0,0.0,2023.0,92.27826086956522]"
tt27121101,movie,Kleinkinderen van de Oost,Kleinkinderen van de Oost,0,2023,\N,74.0,Documentary,7.1,84,0,"[84.0,0.0,2023.0,74.0]"
tt27127118,movie,The Invention of the Other,A Invenção do Outro,0,2023,\N,144.0,Documentary,8.0,58,1,"[58.0,0.0,2023.0,144.0]"
tt27130805,movie,One Lyfe to Life,One Lyfe to Life,0,2023,\N,120.0,Drama,7.6,64,1,"[64.0,0.0,2023.0,120.0]"
tt27133532,movie,Ambatukam: The Rise and Fall of Dreamybull,Ambatukam: The Rise and Fall of Dreamybull,0,2023,\N,45.0,Documentary,9.5,75,1,"[75.0,0.0,2023.0,45.0]"
tt27139461,movie,Marinaleda,Marinaleda,0,2023,\N,51.0,Comedy,5.8,51,0,"[51.0,0.0,2023.0,51.0]"
tt27148327,movie,Vintersaga,Vintersaga,0,2023,\N,82.0,Documentary,6.9,85,0,"[85.0,0.0,2023.0,82.0]"
tt27162426,movie,Trip for Five with Healthy Smiles,Trip for Five with Healthy Smiles,0,2023,\N,50.0,Comedy,8.9,78,1,"[78.0,0.0,2023.0,50.0]"
tt27169865,movie,Bank Robbers,Bank zadeh ha,0,2022,\N,92.27826086956522,Comedy,2.7,56,0,"[56.0,0.0,2022.0,92.27826086956522]"
tt27193714,movie,The Great Nothing,Velké nic,0,2023,\N,103.0,Documentary,7.0,59,0,"[59.0,0.0,2023.0,103.0]"
tt27204568,movie,Children of the Taliban,Children of the Taliban,0,2023,\N,56.0,Documentary,7.8,86,1,"[86.0,0.0,2023.0,56.0]"
tt27205596,movie,The UFOs of Soesterberg,De UFO's van Soesterberg,0,2023,\N,80.0,Documentary,7.4,77,0,"[77.0,0.0,2023.0,80.0]"
tt27208385,movie,Twenty Two Presence,Twenty Two Presence,0,2023,\N,74.0,Drama,5.7,61,0,"[61.0,0.0,2023.0,74.0]"
tt27232590,tvMovie,Gone Before Her Time: Brittany Murphy,Gone Before Her Time: Brittany Murphy,0,2023,\N,86.0,Documentary,6.8,65,0,"[65.0,0.0,2023.0,86.0]"
tt27236617,movie,Sto telos xyrizoun ton gabro,Sto telos xyrizoun ton gabro,0,2023,\N,93.0,Comedy,3.1,75,0,"[75.0,0.0,2023.0,93.0]"
tt27238438,movie,The Manson Murders,The Manson Murders,0,2023,\N,46.0,Documentary,4.3,52,0,"[52.0,0.0,2023.0,46.0]"
tt27250496,movie,Cafe Desire,Cafe Desire,0,2022,\N,120.0,Drama,6.5,74,0,"[74.0,0.0,2022.0,120.0]"
tt27276986,tvMovie,Saving Our Wild Isles,Saving Our Wild Isles,0,2023,\N,53.0,Documentary,8.2,70,1,"[70.0,0.0,2023.0,53.0]"
tt27295900,movie,Margazhi Thingal,Margazhi Thingal,0,2023,\N,112.0,Drama,6.3,75,0,"[75.0,0.0,2023.0,112.0]"
tt27328934,movie,Rapture,Paula,0,2023,\N,98.0,Drama,4.9,58,0,"[58.0,0.0,2023.0,98.0]"
tt27329017,movie,When the Seedlings Grow-Gava Sitil Mezin Dibin,When the Seedlings Grow-Gava Sitil Mezin Dibin,0,2022,\N,83.0,Drama,7.8,68,1,"[68.0,0.0,2022.0,83.0]"
tt27336198,movie,The Kujus Again,The Kujus Again,0,2023,\N,117.0,Drama,8.0,83,1,"[83.0,0.0,2023.0,117.0]"
tt27349112,movie,Öt Bakalim,Öt Bakalim,0,2023,\N,95.0,Comedy,4.0,56,0,"[56.0,0.0,2023.0,95.0]"
tt27349186,movie,A Taste of Sin,A Taste of Sin,0,2023,\N,120.0,Drama,6.1,85,0,"[85.0,0.0,2023.0,120.0]"
tt27352654,tvMovie,Charles: In His Own Words,Charles: In His Own Words,0,2023,\N,44.0,Documentary,6.0,81,0,"[81.0,0.0,2023.0,44.0]"
tt27369556,movie,Damaged,Damaged,0,2023,\N,71.0,Documentary,5.9,69,0,"[69.0,0.0,2023.0,71.0]"
tt27370800,movie,Jesus: The Facts About Jesus,Jesus: The Facts About Jesus,0,2023,\N,92.27826086956522,Documentary,6.1,67,0,"[67.0,0.0,2023.0,92.27826086956522]"
tt27374831,movie,The Nettle Dress,The Nettle Dress,0,2023,\N,68.0,Documentary,8.3,55,1,"[55.0,0.0,2023.0,68.0]"
tt27389374,tvMovie,Between You and Me,Das bleibt unter uns,0,2023,\N,89.0,Drama,6.3,86,0,"[86.0,0.0,2023.0,89.0]"
tt27419449,movie,Black Rose,Black Rose,0,2023,\N,90.0,Drama,5.2,54,0,"[54.0,0.0,2023.0,90.0]"
tt27419597,movie,VICE News Presents: Cult of Elon,VICE News Presents: Cult of Elon,0,2023,\N,92.27826086956522,Documentary,5.3,58,0,"[58.0,0.0,2023.0,92.27826086956522]"
tt27428262,movie,Fauna,Fauna,0,2023,\N,74.0,Documentary,7.0,53,0,"[53.0,0.0,2023.0,74.0]"
tt27430566,movie,Andor,Andor,0,2022,\N,75.0,Documentary,8.1,56,1,"[56.0,0.0,2022.0,75.0]"
tt27436518,movie,The Legacy,El legado,0,2022,\N,90.0,Documentary,4.9,51,0,"[51.0,0.0,2022.0,90.0]"
tt27436755,movie,The Man Who Stole Einstein's Brain,The Man Who Stole Einstein's Brain,0,2023,\N,78.0,Documentary,6.0,62,0,"[62.0,0.0,2023.0,78.0]"
tt27439979,movie,Gothix,Gothix,0,2023,\N,87.0,Documentary,8.5,72,1,"[72.0,0.0,2023.0,87.0]"
tt27442304,movie,Single Bells,Single Bells,0,2023,\N,93.0,Comedy,5.9,79,0,"[79.0,0.0,2023.0,93.0]"
tt27443929,movie,Yung libro sa napanood ko,Yung libro sa napanood ko,0,2023,\N,103.0,Drama,4.5,71,0,"[71.0,0.0,2023.0,103.0]"
tt27448589,movie,Aathvani,Aathvani,0,2023,\N,124.0,Drama,8.1,82,1,"[82.0,0.0,2023.0,124.0]"
tt27449521,movie,Bukannya Aku Tidak Mau Nikah,Bukannya Aku Tidak Mau Nikah,0,2023,\N,96.0,Drama,8.6,52,1,"[52.0,0.0,2023.0,96.0]"
tt27449919,movie,Unbillievable,Unbillievable,0,2023,\N,104.0,Comedy,7.6,50,1,"[50.0,0.0,2023.0,104.0]"
tt27458555,movie,That Great British Documentary,That Great British Documentary,0,2023,\N,60.0,Documentary,3.7,57,0,"[57.0,0.0,2023.0,60.0]"
tt27458959,movie,Another Cursed Movie,Otra película maldita,0,2023,\N,120.0,Documentary,7.4,53,0,"[53.0,0.0,2023.0,120.0]"
tt27478726,movie,Red Flower,Gol-e Sorkh,0,2023,\N,76.0,Comedy,2.1,61,0,"[61.0,0.0,2023.0,76.0]"
tt27480377,movie,The Rise of Wagner,The Rise of Wagner,0,2023,\N,104.0,Documentary,7.1,54,0,"[54.0,0.0,2023.0,104.0]"
tt27481100,movie,Who's Afraid of Nathan Law?,Who's Afraid of Nathan Law?,0,2023,\N,90.0,Documentary,8.3,53,1,"[53.0,0.0,2023.0,90.0]"
tt27489865,movie,Honey Money,Honey Money,0,2023,\N,92.27826086956522,Drama,7.3,52,0,"[52.0,0.0,2023.0,92.27826086956522]"
tt27495036,movie,Fred & Rose West: Love & Murder,Fred & Rose West: Love & Murder,0,2023,\N,55.0,Documentary,5.8,88,0,"[88.0,0.0,2023.0,55.0]"
tt27504119,movie,Larry Dean: Fandan,Larry Dean: Fandan,0,2023,\N,92.27826086956522,Comedy,7.4,58,0,"[58.0,0.0,2023.0,92.27826086956522]"
tt27505702,movie,In a Good Way,In a Good Way,0,2023,\N,79.0,Drama,4.1,78,0,"[78.0,0.0,2023.0,79.0]"
tt27511429,movie,Life in outer space: exoplanets,Life in outer space: exoplanets,0,2022,\N,52.0,Documentary,6.1,76,0,"[76.0,0.0,2022.0,52.0]"
